time,close,boll_u,boll_l,boll_mid,atr,zscore,band_width,signal
2024-09-05 07:10:00,2494.83,2499.358966384563,2494.355033615437,2496.857,0.8691834072942619,-0.810162763379505,0.0020040926529335,0.0
2024-09-05 07:15:00,2494.49,2499.2923598384737,2494.045640161526,2496.669,0.8663845924875563,-0.8306142253316572,0.0021014878932479,0.0
2024-09-05 07:20:00,2494.81,2499.133046984223,2493.8599530157776,2496.4965,0.8409285501670322,-0.6396624107563634,0.0021121976211243,0.0
2024-09-05 07:25:00,2494.32,2498.965698609228,2493.631301390772,2496.2985,0.833719368012261,-0.7417895289666798,0.0021369228153026,0.0
2024-09-05 07:30:00,2494.54,2498.830677864115,2493.4493221358857,2496.1400000000003,0.8034536988685177,-0.5946456918308429,0.0021558709560478,0.0
2024-09-05 07:35:00,2494.59,2498.43334664285,2493.4396533571503,2495.9365000000003,0.7732070060922028,-0.5392802172516205,0.0020007292996836,0.0
2024-09-05 07:40:00,2494.65,2498.1006172076136,2493.4263827923864,2495.7635,0.7572636485141689,-0.4764416591399469,0.0018728675274027,0.0
2024-09-05 07:45:00,2494.92,2497.7548011647973,2493.4761988352025,2495.6155,0.7546019593345712,-0.325106166183793,0.0017144477302672,0.0
2024-09-05 07:50:00,2494.67,2497.4042935321545,2493.5247064678456,2495.4645,0.757844676524972,-0.4095796726972022,0.0015546552813349,0.0
2024-09-05 07:55:00,2493.95,2497.250226422392,2493.385773577608,2495.318,0.7601414853446143,-0.7079915604853871,0.0015486815086429,0.0
2024-09-05 08:00:00,2494.32,2497.1002548844617,2493.3147451155382,2495.2075,0.7537028078200042,-0.4688932556907418,0.0015171122116791,0.0
2024-09-05 08:05:00,2494.35,2496.817310939524,2493.337689060477,2495.0775000000003,0.7391526072614131,-0.4181488824295225,0.0013945947086,0.0
2024-09-05 08:10:00,2495.26,2496.517306917379,2493.4746930826213,2494.996,0.7613559924570394,0.1735350026903197,0.0012194864579973,0.0
2024-09-05 08:15:00,2495.18,2496.2605129408444,2493.5924870591566,2494.9265000000005,0.743401992995838,0.1900281415853345,0.0010693805535705,0.0
2024-09-05 08:20:00,2495.0,2496.036299498714,2493.6887005012863,2494.8625,0.7317304220675587,0.117140959891771,0.0009409732991007,0.0
2024-09-05 08:25:00,2495.59,2495.9275799537986,2493.7504200462013,2494.839,0.7494639633484487,0.6898896102023006,0.000872665493684,0.0
2024-09-05 08:30:00,2495.51,2495.6783509267398,2493.9136490732603,2494.796,0.7323593945378283,0.8092018474313915,0.0007073531677455,0.0
2024-09-05 08:35:00,2495.59,2495.705038146902,2493.898961853098,2494.802,0.7821908663565431,0.8726098700297308,0.0007239357246803,0.0
2024-09-05 08:40:00,2496.53,2496.071570844697,2493.6934291553034,2494.8825,0.8127486616167927,1.385535611564178,0.0009532078923129,0.0
2024-09-05 08:45:00,2498.03,2496.8864643367315,2493.226535663269,2495.0565,0.8975523286441647,1.624895054136024,0.0014668720622008,0.0
2024-09-05 08:50:00,2499.63,2498.0349303994544,2492.5580696005454,2495.2965,0.9805843051695776,1.5824758594790012,0.0021948737550463,0.0
2024-09-05 08:55:00,2501.13,2499.3784489119366,2491.878551088064,2495.6285000000003,1.111256854800318,1.4670866534976408,0.0030052140468313,0.0
2024-09-05 09:00:00,2502.02,2500.676658600829,2491.301341399171,2495.989,1.1511670794574436,1.2865698024454193,0.0037561532529421,0.0
2024-09-05 09:05:00,2501.39,2501.5389193137426,2491.146080686257,2496.3425,1.1482265737818884,0.9713419366776582,0.0041632262509994,0.0
2024-09-05 09:10:00,2502.96,2502.6619503763395,2490.8650496236605,2496.7635,1.199067532797477,1.0505301570148131,0.0047248771270002,0.0
2024-09-05 09:15:00,2503.8,2503.806395660519,2490.641604339481,2497.224,1.2877055661690897,0.9990283688723008,0.0052717703021584,0.0
2024-09-05 09:20:00,2504.11,2504.8365801144446,2490.557419885556,2497.697,1.3442980257284352,0.8982320944932776,0.0057169305279579,0.0
2024-09-05 09:25:00,2505.04,2505.9246281348355,2490.4813718651653,2498.2030000000004,1.3868481667478365,0.8854350249211453,0.0061817459468546,0.0
2024-09-05 09:30:00,2506.36,2507.128061321516,2490.4469386784854,2498.7875000000004,1.4563590119801106,0.9079125142891796,0.0066756867652931,0.0
2024-09-05 09:35:00,2504.52,2507.705309989821,2490.9266900101784,2499.316,1.5530476539815274,0.620313232710925,0.0067132847465637,0.0
2024-09-05 09:40:00,2502.98,2507.944282083072,2491.5537179169287,2499.7490000000003,1.5556871072685716,0.3942512249424367,0.0065568839776086,0.0
2024-09-05 09:45:00,2503.13,2508.101348083764,2492.2746519162365,2500.188,1.5345665996065465,0.371776897573396,0.0063302024357877,0.0
2024-09-05 09:50:00,2503.98,2508.352856114728,2492.8951438852714,2500.624,1.5085261282060842,0.4342169074159508,0.0061815419789047,0.0
2024-09-05 09:55:00,2504.19,2508.512135376924,2493.636864623076,2501.0745,1.5007742619056563,0.4188831318171797,0.0059475520436711,0.0
2024-09-05 10:00:00,2504.44,2508.5462572138404,2494.5467427861595,2501.5465,1.4578618146266873,0.4133714801248946,0.0055963438727526,0.0
2024-09-05 10:05:00,2503.72,2508.420297816919,2495.4857021830817,2501.9530000000004,1.4223002564390694,0.2732207561830257,0.0051697996060827,0.0
2024-09-05 10:10:00,2504.49,2508.197920888648,2496.6060791113523,2502.402,1.4264216666934229,0.3602533644117584,0.0046322860105192,0.0
2024-09-05 10:15:00,2504.62,2507.7525752081224,2497.954424791878,2502.8535,1.3773915476439096,0.3605782571108584,0.0039147918231108,0.0
2024-09-05 10:20:00,2505.29,2507.294589727764,2499.288410272236,2503.2915,1.3747207228122122,0.4992393715632575,0.0031982609518418,0.0
2024-09-05 10:25:00,2505.28,2506.890635029765,2500.417364970235,2503.654,1.347240671182753,0.5023736025369441,0.002585529014604,0.0
2024-09-05 10:30:00,2506.27,2506.8221011042983,2501.1498988957014,2503.986,1.3360091946697032,0.8053309511915604,0.0022652691383246,0.0
2024-09-05 10:35:00,2505.56,2506.784563812725,2501.630436187274,2504.2074999999995,1.326294252193283,0.5248220836914345,0.0020581871212553,0.0
2024-09-05 10:40:00,2506.36,2506.9564971314776,2501.8925028685226,2504.4245,1.3115589484651835,0.7644163478457869,0.0020220191357156,0.0
2024-09-05 10:45:00,2506.08,2506.8539693679973,2502.464030632003,2504.659,1.2864475950033876,0.6473894445718157,0.0017527091456339,0.0
2024-09-05 10:50:00,2506.38,2507.000394094732,2502.659605905268,2504.83,1.3052727667888404,0.7141560160719937,0.0017329671831879,0.0
2024-09-05 10:55:00,2504.33,2506.9865088954907,2502.726491104509,2504.8565,1.374896140589652,-0.2471820662883257,0.0017007033301036,0.0
2024-09-05 11:00:00,2506.43,2507.182523815096,2502.762476184904,2504.9725,1.453117844833234,0.6594951556830293,0.0017645094427951,0.0
2024-09-05 11:05:00,2506.88,2507.433807915855,2502.695192084144,2505.0644999999995,1.4657522844880109,0.766257516741959,0.0018916143004346,0.0
2024-09-05 11:10:00,2507.2,2507.5990765574747,2502.613923442525,2505.1065,1.44676997845314,0.8398939618210904,0.0019899964791715,0.0
2024-09-05 11:15:00,2508.21,2508.1238293463257,2502.458170653674,2505.291,1.5377149799921872,1.0304185826746382,0.0022614772865312,0.0
2024-09-05 11:20:00,2509.59,2508.835759512029,2502.4072404879703,2505.6215,1.572163909992744,1.234654509117319,0.002565638514859,0.0
2024-09-05 11:25:00,2511.31,2509.920576308295,2502.1404236917047,2506.0305,1.694152202136134,1.3571713204551028,0.0031045721975811,0.0
2024-09-05 11:30:00,2514.02,2511.69242197005,2501.3725780299505,2506.5325000000003,1.9324270448406773,1.4510878349440612,0.0041171793863033,0.0
2024-09-05 11:35:00,2514.21,2513.101612600017,2500.9653873999832,2507.0335,1.8593965416377616,1.1826576850238728,0.0048408707741773,0.0
2024-09-05 11:40:00,2516.48,2514.892677862399,2500.3783221376007,2507.6355,1.98586821723504,1.218724436371494,0.0057880643836787,0.0
2024-09-05 11:45:00,2515.18,2515.95702454547,2500.459975454529,2508.2085,1.964020487432525,0.8997196768351241,0.0061785330409899,0.0
2024-09-05 11:50:00,2514.33,2516.7004012494026,2500.700598750597,2508.7005,1.9958761669016205,0.7036961863023418,0.0063777252401414,0.0
2024-09-05 11:55:00,2514.55,2517.361472716412,2501.032527283588,2509.197,1.9361707264086367,0.6556455249388005,0.0065076378749154,0.0
2024-09-05 12:00:00,2514.72,2517.970954361288,2501.366045638713,2509.6685,1.882158531665184,0.6084345399781652,0.0066163753191207,0.0
2024-09-05 12:05:00,2515.65,2518.6295441413804,2501.7444558586194,2510.187,1.838432922260527,0.6470798267104947,0.0067266256588696,0.0
2024-09-05 12:10:00,2515.5,2519.1979112447466,2502.099088755254,2510.6485,1.850687713527648,0.5674659764414802,0.006810520265777,0.0
2024-09-05 12:15:00,2516.68,2519.806733430931,2502.6022665690693,2511.2045000000003,1.8206385911328369,0.6365207412660266,0.006851081567376,0.0
2024-09-05 12:20:00,2515.81,2520.1965604037955,2503.1574395962048,2511.677,1.8041644060518975,0.4851189268120696,0.0067839617942875,0.0
2024-09-05 12:25:00,2515.68,2520.426900018503,2503.887099981497,2512.157,1.7324383770482037,0.4260027318489168,0.0065839038073679,0.0
2024-09-05 12:30:00,2515.85,2520.586152012728,2504.674847987272,2512.6305,1.6844070644018996,0.4046808476349783,0.0063325284101486,0.0
2024-09-05 12:35:00,2515.52,2520.206206802468,2506.173793197532,2513.19,1.6655208455160548,0.3320882729939451,0.005583506859782,0.0
2024-09-05 12:40:00,2516.66,2520.1077412824284,2507.295258717572,2513.7015,1.6786979279791874,0.4618152625806697,0.0050970580893779,0.0
2024-09-05 12:45:00,2516.73,2519.864375092045,2508.523624907955,2514.194,1.623076647409252,0.4472367275240361,0.0045106901790753,0.0
2024-09-05 12:50:00,2516.43,2519.347071277612,2509.963928722388,2514.6555,1.544999744022859,0.3782314911142385,0.0037313829091994,0.0
2024-09-05 12:55:00,2516.29,2518.6843933197047,2511.434606680296,2515.0595000000003,1.4939283337355065,0.3394582657952592,0.0028825507465762,0.0
2024-09-05 13:00:00,2515.56,2517.911318583681,2512.8046814163195,2515.358,1.4807905956115703,0.0791127285450525,0.0020301830464536,0.0
2024-09-05 13:05:00,2514.55,2517.2797248589604,2513.7602751410386,2515.5199999999995,1.4685912673535972,-0.5512225363299783,0.0013990943096941,0.0
2024-09-05 13:10:00,2515.29,2517.201247296733,2513.9657527032664,2515.5835,1.4401204625426052,-0.1814251215825988,0.0012861805594871,0.0
2024-09-05 13:15:00,2516.29,2517.197297825533,2514.177702174467,2515.6875,1.4179690009324268,0.3990600528168385,0.0012003063381545,0.0
2024-09-05 13:20:00,2515.78,2517.1167098642663,2514.188290135733,2515.6525,1.3881140722943963,0.0870776813570831,0.0011640795891059,0.0
2024-09-05 13:25:00,2515.76,2517.129188175309,2514.23381182469,2515.6815,1.327534495701937,0.0542243843248424,0.0011509312091453,0.0
2024-09-05 13:30:00,2516.76,2517.17922060666,2514.4267793933395,2515.803,1.3405677460089571,0.6953826990882419,0.0010940607087759,0.0
2024-09-05 13:35:00,2515.1,2517.1205832287665,2514.5404167712336,2515.8305,1.3998129070083225,-0.5662425366916966,0.0010255724531254,0.0
2024-09-05 13:40:00,2513.8,2517.289082124287,2514.2799178757136,2515.7845,1.4455405565077253,-1.3189708743489272,0.001196113676896,0.0
2024-09-05 13:45:00,2514.48,2517.339631406514,2514.1123685934854,2515.726,1.4072876596143384,-0.7721713862096968,0.0012828355763022,0.0
2024-09-05 13:50:00,2514.56,2517.3730999784966,2513.984900021504,2515.679,1.3681956839275766,-0.6605277222146176,0.0013468331838016,0.0
2024-09-05 13:55:00,2515.06,2517.244835562137,2513.951164437863,2515.598,1.341181706504163,-0.3266871400942587,0.0013092994684658,0.0
2024-09-05 14:00:00,2516.37,2517.3067066184026,2513.945293381598,2515.626,1.3468115846110136,0.4426709527132736,0.001336213426322,0.0
2024-09-05 14:05:00,2517.0,2517.481767406319,2513.902232593681,2515.692,1.3984678999959528,0.7308212203340437,0.0014228827744563,0.0
2024-09-05 14:10:00,2515.7,2517.4727361201344,2513.896263879866,2515.6845000000003,1.4364344785676588,0.0086677591538399,0.0014216696252126,0.0
2024-09-05 14:15:00,2516.15,2517.514202611465,2513.917797388535,2515.716,1.4252605872414117,0.241352113067282,0.001429575207587,0.0
2024-09-05 14:20:00,2515.86,2517.420578368693,2513.931421631308,2515.6760000000004,1.3784562595813097,0.1054696099078842,0.0013869658641992,0.0
2024-09-05 14:25:00,2515.19,2517.2825788948053,2513.915421105194,2515.599,1.3978522410397938,-0.2429348581533998,0.0013385113404843,0.0
2024-09-05 14:30:00,2515.68,2517.1999495239106,2513.923050476089,2515.5615,1.4051485095369514,0.0723244740046625,0.0013026511368621,0.0
2024-09-05 14:35:00,2516.38,2517.213344274337,2513.918655725662,2515.566,1.3819236159985924,0.494128648565325,0.0013097205752802,0.0
2024-09-05 14:40:00,2514.37,2517.238541995444,2513.774458004556,2515.5065,1.468929071998719,-0.6561619192776832,0.0013770920452354,0.0
2024-09-05 14:45:00,2514.82,2517.224643812241,2513.8153561877584,2515.52,1.5082912811416664,-0.41064297126057,0.0013553013390802,0.0
2024-09-05 14:50:00,2515.21,2517.223289634197,2513.808710365804,2515.5160000000005,1.5476990467744007,-0.1792314519290717,0.0013574070959568,0.0
2024-09-05 14:55:00,2515.86,2517.1713074302647,2513.817692569735,2515.4945,1.5157205434333656,0.2179737478516465,0.0013331831417361,0.0
2024-09-05 15:00:00,2515.24,2517.142340133858,2513.7926598661425,2515.4675,1.4860262189024045,-0.1358338598421369,0.0013316332919091,0.0
2024-09-05 15:05:00,2515.7,2517.1373478712358,2513.791652128765,2515.4645,1.4741672032665305,0.1407778938235888,0.0013300508683269,0.0
2024-09-05 15:10:00,2514.28,2516.97626442786,2513.70473557214,2515.3405,1.4924409744617793,-0.6483207373490542,0.0013006306127222,0.0
2024-09-05 15:15:00,2514.39,2516.992732830028,2513.6172671699715,2515.305,1.4965523334287756,-0.5421474203263422,0.0013419707192792,0.0
2024-09-05 15:20:00,2516.13,2516.9892174155543,2513.853782584445,2515.4215,1.724655738183867,0.4519309366411777,0.0012464848658997,0.0
2024-09-05 15:25:00,2519.86,2518.1631246443567,2513.217875355644,2515.6905,1.937894614027879,1.6862648398803102,0.0019657621987732,0.0
2024-09-05 15:30:00,2518.81,2518.6784950246547,2513.127504975345,2515.903,1.9966164273116176,1.0473807281861738,0.0022063609166608,0.0
2024-09-05 15:35:00,2520.53,2519.6037424085007,2512.7492575915,2516.1765,2.189715253932204,1.2702632265526623,0.0027241669322487,0.0
2024-09-05 15:40:00,2521.89,2520.729158188758,2512.1758418112418,2516.4525,2.2561641643656096,1.271436659187152,0.0033989580083535,0.0
2024-09-05 15:45:00,2521.99,2521.6436749770965,2511.760325022903,2516.702,2.2264381526252195,1.070082517467954,0.0039271037866991,0.0
2024-09-05 15:50:00,2520.12,2522.0671867036904,2511.778813296309,2516.923,2.300978284580592,0.6214782207859005,0.0040876790459545,0.0
2024-09-05 15:55:00,2517.63,2522.136945115445,2511.857054884554,2516.997,2.395908407110525,0.1231530659924909,0.0040841885115045,0.0
2024-09-05 16:00:00,2517.79,2522.216004630016,2511.970995369984,2517.0935,2.3662006637454893,0.1359686423549094,0.004070174294293,0.0
2024-09-05 16:05:00,2515.72,2522.206398788131,2512.0336012118687,2517.12,2.512900616335102,-0.2752438529332202,0.0040414432272845,0.0
2024-09-05 16:10:00,2515.34,2522.21188637575,2511.99411362425,2517.103,2.4476934294540493,-0.3450849892391881,0.0040593383550454,0.0
2024-09-05 16:15:00,2514.92,2522.223408778169,2511.8365912218305,2517.03,2.477858184493038,-0.4062842133415679,0.0041266165108633,0.0
2024-09-05 16:20:00,2517.46,2522.2263562789085,2512.142643721092,2517.1845000000003,2.544439742743557,0.0546425730444257,0.0040059489313621,0.0
2024-09-05 16:25:00,2516.66,2522.202509487812,2512.350490512188,2517.2765,2.511979761119028,-0.1251520122982836,0.0039137611524294,0.0
2024-09-05 16:30:00,2518.67,2522.3125571931128,2512.5864428068867,2517.4495,2.56683834961054,0.2509738116444125,0.0038634794406902,0.0
2024-09-05 16:35:00,2517.12,2522.321197711911,2512.703802288089,2517.5125,2.5884927532097795,-0.0816229306799044,0.0038201976847471,0.0
2024-09-05 16:40:00,2518.29,2522.362414742546,2512.9675852574537,2517.665,2.588600413694773,0.1330519092425757,0.003731564558864,0.0
2024-09-05 16:45:00,2516.63,2522.3449903293213,2513.0780096706794,2517.7115000000003,2.599414669859449,-0.233409357338345,0.0036807158638477,0.0
2024-09-05 16:50:00,2514.24,2522.3492571397783,2513.0697428602216,2517.7095,2.6451707648695053,-0.74777620799478,0.0036856969716151,0.0
2024-09-05 16:55:00,2514.07,2522.383391817888,2513.0036081821127,2517.6935000000003,2.639087138807394,-0.7726191009736738,0.0037255462731167,0.0
2024-09-05 17:00:00,2515.05,2522.4290037651226,2512.849996234878,2517.6395,2.5870094860354267,-0.5406614394704149,0.0038047574048011,0.0
2024-09-05 17:05:00,2510.14,2522.8760289772144,2511.4309710227853,2517.1535,2.912223094175777,-1.225594492911393,0.0045468255926502,0.0
2024-09-05 17:10:00,2510.06,2523.1934179391333,2510.2385820608665,2516.716,2.974921444591823,-1.0275699457013063,0.0051475160003221,0.0
2024-09-05 17:15:00,2513.85,2522.718722048196,2510.045277951804,2516.382,3.09671276997811,-0.399575676626215,0.0050363752786309,0.0
2024-09-05 17:20:00,2519.69,2522.2736580165542,2510.2703419834456,2516.272,3.3783761435510997,0.5695092906947199,0.0047702776302039,0.0
2024-09-05 17:25:00,2517.34,2521.4384959105746,2510.640504089425,2516.0395,3.438492133297435,0.2408781228104026,0.0042916622815935,0.0
2024-09-05 17:30:00,2517.23,2520.979707723348,2510.810292276652,2515.895,3.4628855523476325,0.2625519641709172,0.0040420667184822,0.0
2024-09-05 17:35:00,2516.53,2520.8691822083224,2510.810817791678,2515.84,3.400536584322812,0.1371992446124237,0.0039980143477504,0.0
2024-09-05 17:40:00,2515.75,2520.682698809441,2510.79330119056,2515.7380000000003,3.386212542585456,0.0024268414441756,0.0039310125374268,0.0
2024-09-05 17:45:00,2512.84,2520.705824887895,2510.4821751121053,2515.594,3.4257687895436413,-0.5387508493339886,0.0040641096201491,0.0
2024-09-05 17:50:00,2512.39,2520.755619364013,2510.137380635987,2515.4465,3.3274995902905045,-0.5757075308417695,0.0042212142965576,0.0
2024-09-05 17:55:00,2511.43,2520.8752531904306,2509.6687468095693,2515.272,3.2483924766983114,-0.6856731026471417,0.0044553854934422,0.0
2024-09-05 18:00:00,2508.79,2521.038731829304,2508.638268170696,2514.8385,3.239221585505567,-0.975528039357028,0.0049309184898385,0.0
2024-09-05 18:05:00,2508.71,2521.1481710249677,2507.733828975033,2514.4410000000003,3.157848615112306,-0.8544586053742994,0.0053349201870053,0.0
2024-09-05 18:10:00,2505.64,2521.255469038541,2506.323530961459,2513.7895,3.235859428318569,-1.091552879194969,0.0059400113164137,0.0
2024-09-05 18:15:00,2507.81,2521.071280405694,2505.5767195943063,2513.324,3.2840123262958043,-0.7117336292549389,0.006164967513694,0.0
2024-09-05 18:20:00,2506.39,2520.6951835279024,2504.762816472098,2512.7290000000003,3.220154302988952,-0.7957386341649819,0.0063406627040974,0.0
2024-09-05 18:25:00,2505.76,2520.506389312302,2503.864610687698,2512.1855,3.1180004242040247,-0.7722131323751812,0.0066244226887719,0.0
2024-09-05 18:30:00,2506.09,2520.4654346040816,2503.090565395918,2511.778,3.060286108189448,-0.6547387415529036,0.0069173586233192,0.0
2024-09-05 18:35:00,2508.38,2520.237388753096,2502.7496112469044,2511.4935,3.01812281474733,-0.3560772658386837,0.0069630988518152,0.0
2024-09-05 18:40:00,2510.82,2519.8668620747394,2502.697137925261,2511.282,3.0539711851225197,-0.0538156578379299,0.0068370354860499,0.0
2024-09-05 18:45:00,2509.09,2519.8565064943077,2502.602493505693,2511.2295,3.000830386185193,-0.2480002769687897,0.0068707431911797,0.0
2024-09-05 18:50:00,2508.51,2519.850792656708,2502.453207343292,2511.152,2.8964853586005663,-0.3037203097331501,0.0069281291269569,0.0
2024-09-05 18:55:00,2507.03,2519.598716067579,2502.023283932421,2510.811,2.8395935472719804,-0.4302596910190847,0.0069999024757967,0.0
2024-09-05 19:00:00,2507.18,2518.0439355614744,2502.3270644385257,2510.1855,2.73390829389542,-0.3824552579822041,0.0062612389096139,0.0
2024-09-05 19:05:00,2508.14,2516.8647391604163,2502.586260839584,2509.7255,2.680771987188621,-0.2220824886762419,0.0056892589730759,0.0
2024-09-05 19:10:00,2507.47,2515.496949698372,2502.978050301628,2509.2375,2.6135739881037363,-0.2823730655524051,0.0049891249420367,0.0
2024-09-05 19:15:00,2507.36,2514.0555295612407,2503.5024704387592,2508.779,2.549032988953472,-0.2689267601992166,0.004206452271197,0.0
2024-09-05 19:20:00,2508.42,2512.544428949319,2504.280571050681,2508.4125,2.501959204028215,0.0018151328573546,0.003294457310605,0.0
2024-09-05 19:25:00,2509.89,2511.913823891281,2504.6161761087187,2508.265,2.460390689454776,0.4453489804983269,0.0029094405027229,0.0
2024-09-05 19:30:00,2510.32,2511.413519777259,2504.9094802227405,2508.1615,2.3425056402080027,0.6637413508658442,0.0025931502235874,0.0
2024-09-05 19:35:00,2510.03,2511.098315241221,2505.084684758778,2508.0914999999995,2.2658980944788585,0.644702066633544,0.0023976918236207,0.0
2024-09-05 19:40:00,2510.47,2511.353473369453,2504.997526630548,2508.1755000000003,2.1940482305874944,0.7220010155071911,0.0025340917088557,0.0
2024-09-05 19:45:00,2509.07,2511.3882540882387,2504.998745911761,2508.1935,2.153044785545523,0.2743560148266356,0.0025474542440516,0.0
2024-09-05 19:50:00,2509.93,2511.453463235027,2505.362536764973,2508.408,2.1121130151494087,0.4997597680690572,0.0024282040521533,0.0
2024-09-05 19:55:00,2510.87,2511.7823491779736,2505.3396508220267,2508.561,2.0898192283530355,0.7167804147988427,0.0025682845089064,0.0
2024-09-05 20:00:00,2510.44,2511.918728075852,2505.608271924148,2508.7635,2.0048321406135394,0.531340353120864,0.0025153650998604,0.0
2024-09-05 20:05:00,2509.53,2511.7857930690184,2506.118206930982,2508.952,1.9894869877125696,0.2039669044007642,0.0022589456227286,0.0
2024-09-05 20:10:00,2510.08,2511.682555739809,2506.6204442601907,2509.1515,1.9088093457331097,0.366842968092811,0.0020174594796761,0.0
2024-09-05 20:15:00,2510.66,2511.854956151014,2506.676043848986,2509.2655,1.8846086781807565,0.5385300691242831,0.0020639156366785,0.0
2024-09-05 20:20:00,2512.69,2512.2964525304337,2506.421547469566,2509.359,1.933565201167857,1.133975771689563,0.0023411975173211,0.0
2024-09-05 20:25:00,2512.78,2512.850145780232,2506.236854219768,2509.5435,1.885453401084422,0.9787864244028354,0.0026352567948967,0.0
2024-09-05 20:30:00,2512.83,2513.335322172685,2506.183677827315,2509.7595,1.842206729578406,0.8586836402141791,0.0028495337283792,0.0
2024-09-05 20:35:00,2513.38,2513.7584648114635,2506.395535188537,2510.077,1.77704910603708,0.8971972215285356,0.0029333481096103,0.0
2024-09-05 20:40:00,2512.85,2513.9752969296014,2506.745703070398,2510.3605,1.7744027413201626,0.6886970550443826,0.0028799026511145,0.0
2024-09-05 20:45:00,2513.12,2514.266110308404,2506.952889691596,2510.6095,1.7226596883687355,0.686564820492312,0.0029129263697952,0.0
2024-09-05 20:50:00,2513.09,2514.3917327152703,2507.3892672847296,2510.8905,1.6481839963423857,0.6282073140717604,0.0027888374385664,0.0
2024-09-05 20:55:00,2513.85,2514.536911307819,2507.893088692181,2511.215,1.6361708537465025,0.793218047031431,0.0026456606127463,0.0
2024-09-05 21:00:00,2515.19,2515.051278392693,2508.055721607307,2511.5535,1.6493015070503028,1.0396599188779254,0.002785350495375,0.0
2024-09-05 21:05:00,2515.87,2515.7509632600118,2507.9540367399886,2511.8525,1.630065685118146,1.0305342726221411,0.0031040542866361,0.0
2024-09-05 21:10:00,2515.78,2516.3251665281377,2507.9258334718625,2512.1255,1.5600609933239993,0.8701881388712787,0.0033435164987876,0.0
2024-09-05 21:15:00,2516.18,2516.87996040485,2507.98603959515,2512.433,1.507913779515137,0.8425980127714374,0.0035399633780084,0.0
2024-09-05 21:20:00,2514.94,2517.1372437117884,2508.175756288212,2512.6565,1.513777080978319,0.5096252200259426,0.0035665390090435,0.0
2024-09-05 21:25:00,2515.63,2517.317800553207,2508.6511994467933,2512.9845,1.481364432337007,0.6105046182504801,0.0034487284368102,0.0
2024-09-05 21:30:00,2515.75,2517.5260106814185,2509.024989318582,2513.2755,1.4198384014557843,0.5821653409359572,0.0033824470746786,0.0
